frame,pid,number,conf,bbox_w,bbox_h
47,7,,0.0
47,29,0,0.9854149392609015
48,20,,0.0
48,2,,0.0
48,5,,0.0
48,24,1,0.11541094653362258
48,13,,0.0
48,9,7,0.19936707081986962
48,10,,0.0
48,1,,0.0
48,7,,0.0
48,6,7,0.2567444123678492
48,29,,0.0
49,20,,0.0
49,2,,0.0
49,24,5,0.06
49,5,,0.0
49,10,4,0.36014960110664584
49,13,14,0.6631016372519781
49,9,7,0.4060545473735766
49,6,7,0.4067629039311939
49,7,,0.0
49,1,1,0.6794349457843912
49,29,,0.0
50,24,,0.0
50,20,7,0.05996743859146276
50,2,4,0.05958960633010265
50,13,,0.0
50,5,,0.0
50,10,,0.0
50,9,7,0.30262551471269583
50,7,,0.0
50,6,,0.0
50,1,5,0.5949262430570632
50,29,,0.0
51,2,,0.0
51,20,,0.0
51,24,,0.0
51,13,7,0.8702613547101478
51,5,,0.0
51,10,,0.0
51,9,7,0.3025612181094634
51,6,7,0.350660290420688
51,7,,0.0
51,1,,0.0
51,29,,0.0
52,20,2,0.2971771368091755
52,13,7,0.9780792746987209
52,24,7,0.201
52,2,,0.0
52,10,24,0.3127595001197174
52,9,7,0.3025961025291693
52,7,,0.0
52,5,,0.0
52,1,,0.0
52,6,7,0.4067233633013795
52,29,,0.0
53,20,,0.0
53,24,,0.0
53,13,,0.0
53,1,,0.0
53,10,45,0.9972208226307032
53,2,,0.0
53,7,,0.0
53,9,7,0.3025961025291693
53,5,,0.0
53,29,,0.0
53,6,,0.0
54,20,,0.0
54,24,,0.0
54,13,,0.0
54,1,2,0.17215507335316488
54,2,,0.0
54,10,7,0.24674040825066076
54,5,,0.0
54,9,7,0.3025961025291693
54,7,1,0.06
54,29,57,0.11395260725028797
54,6,7,0.3217324413875481
55,20,,0.0
55,24,,0.0
55,13,,0.0
55,2,,0.0
55,10,7,0.36872596034610106
55,5,,0.0
55,9,7,0.3025012145535285
55,1,,0.0
55,29,9,0.9985459386497273
55,7,7,0.18203840537153462
55,6,,0.0
56,20,,0.0
56,24,4,0.21294283983521411
56,2,,0.0
56,13,,0.0
56,1,,0.0
56,10,45,0.9766560564297546
56,9,7,0.3025012145535285
56,5,,0.0
56,6,,0.0
56,29,4,0.4914787511031195
56,7,,0.0
57,2,,0.0
57,20,,0.0
57,1,,0.0
57,24,,0.0
57,13,,0.0
57,10,45,0.8721117036390564
57,5,,0.0
57,9,4,0.07362918479406572
57,6,2,0.3699258819252417
57,29,,0.0
57,7,4,0.5664066516822891
58,2,,0.0
58,1,,0.0
58,13,4,0.1912608709528814
58,20,8,0.1856363784185458
58,5,,0.0
58,24,,0.0
58,10,,0.0
58,9,,0.0
58,6,,0.0
58,29,4,0.059137811205939216
58,7,4,0.8389772943226559
59,13,,0.0
59,1,1,0.2198
59,20,2,0.592477755983938
59,5,,0.0
59,2,,0.0
59,6,7,0.059825747884320046
59,24,,0.0
59,10,,0.0
59,9,4,0.08474487528375646
59,29,,0.0
59,7,,0.0
60,1,,0.0
60,2,,0.0
60,13,,0.0
60,20,7,0.3508560187147277
60,5,,0.0
60,10,1,0.08648430533856998
60,9,4,0.0644508497159372
60,6,7,0.5220595762175682
60,24,3,0.3699315286797228
60,29,,0.0
60,7,,0.0
61,13,,0.0
61,20,,0.0
61,2,37,0.1131128649852019
61,1,,0.0
61,5,7,0.4072962444022142
61,10,,0.0
61,24,3,0.8791770924295204
61,9,7,0.30262551471269583
61,6,,0.0
61,7,,0.0
61,29,4,0.059137811205939216
62,2,,0.0
62,20,,0.0
62,5,7,0.4259342735125491
62,1,7,0.17279999999999998
62,13,,0.0
62,10,,0.0
62,9,7,0.30262551471269583
62,24,,0.0
62,7,,0.0
62,29,9,0.9866949417451656
62,6,,0.0
63,5,,0.0
63,20,,0.0
63,13,,0.0
63,1,,0.0
63,10,,0.0
63,2,,0.0
63,24,,0.0
63,9,7,0.5281360989732344
63,7,,0.0
63,29,0,0.8065651101173377
64,13,,0.0
64,5,,0.0
64,2,,0.0
64,10,,0.0
64,9,3,0.19935139721794035
64,20,4,0.5955534052042217
64,1,7,0.11590669827109612
64,24,,0.0
64,7,4,0.2004803432759622
64,6,7,0.31315450574074055
64,29,9,0.6081465530951303
65,13,,0.0
65,1,,0.0
65,20,,0.0
65,10,1,0.30061060313076765
65,9,7,0.40619079613651193
65,24,,0.0
65,7,0,0.12525601871472772
65,5,,0.0
65,2,,0.0
65,29,,0.0
66,13,3,0.8442643637386815
66,20,,0.0
66,24,9,0.06921324078076208
66,1,2,0.7909449074399053
66,9,7,0.47218573615771664
66,7,,0.0
66,10,4,0.6884334893397328
66,2,,0.0
66,5,7,0.3788779597434706
67,20,7,0.35132918338460956
67,1,4,0.8117850958689558
67,13,3,0.434548758985667
67,7,2,0.6516073639055175
67,10,,0.0
67,9,7,0.40622437884949947
67,24,,0.0
67,5,0,0.0880079931426538
67,2,,0.0
68,1,,0.0
68,20,2,0.20785531674320737
68,13,4,0.11284958029409188
68,7,1,0.9031084744494047
68,10,,0.0
68,2,,0.0
68,24,,0.0
68,9,1,0.9729651987292031
68,5,9,0.5664423052013018
68,29,2,0.2593574714782354
69,1,,0.0
69,13,2,0.05951558403722887
69,20,,0.0
69,2,1,0.3174466599219152
69,10,,0.0
69,24,,0.0
69,7,,0.0
69,9,7,0.30278473116095694
69,5,2,0.873777489203055
69,29,,0.0
70,1,3,0.11605627787471698
70,20,,0.0
70,13,2,0.16302318904309016
70,2,,0.0
70,10,,0.0
70,24,,0.0
70,7,,0.0
70,9,,0.0
70,29,,0.0
70,5,7,0.38769270328344685
71,2,1,0.06
71,20,,0.0
71,13,,0.0
71,10,,0.0
71,24,,0.0
71,1,,0.0
71,7,4,0.3509079698167643
71,9,,0.0
71,5,7,0.5851635328118668
71,29,4,0.21900498037302601
72,2,3,0.49275905781010154
72,24,,0.0
72,13,,0.0
72,20,,0.0
72,7,,0.0
72,1,,0.0
72,10,,0.0
72,9,7,0.303062365745188
72,5,7,0.49114968661432445
72,29,,0.0
73,2,,0.0
73,20,,0.0
73,24,,0.0
73,7,,0.0
73,1,,0.0
73,13,,0.0
73,10,,0.0
73,9,7,0.4061115124415413
73,5,,0.0
74,24,,0.0
74,2,,0.0
74,13,,0.0
74,10,,0.0
74,7,1,0.5579438103069523
74,9,7,0.4060658355778646
74,20,12,0.16028315136084953
74,1,7,0.1720975860361364
74,5,,0.0
75,2,3,0.32320000000000004
75,24,,0.0
75,13,,0.0
75,10,,0.0
75,20,,0.0
75,7,,0.0
75,1,,0.0
75,9,,0.0
75,5,,0.0
76,2,2,0.6334
76,9,,0.0
76,24,,0.0
76,7,,0.0
76,20,,0.0
76,10,,0.0
76,13,,0.0
76,1,,0.0
76,5,,0.0
77,24,,0.0
77,2,7,0.4548
77,9,,0.0
77,20,,0.0
77,7,,0.0
77,10,7,0.20063162730639603
77,13,34,0.05945471745970331
77,1,,0.0
77,5,4,0.5104070156513194
77,29,18,0.08911011123648131
78,24,,0.0
78,2,,0.0
78,1,,0.0
78,9,8,0.8538269885142193
78,7,1,0.15351317565413647
78,20,,0.0
78,10,7,0.3041385385681784
78,5,,0.0
78,13,,0.0
79,2,,0.0
79,24,45,0.14919595541187305
79,1,,0.0
79,7,,0.0
79,20,1,0.3898794639296512
79,9,,0.0
79,10,7,0.3698135064030801
79,13,,0.0
79,5,,0.0
80,2,,0.0
80,24,,0.0
80,20,,0.0
80,9,,0.0
80,1,,0.0
80,7,,0.0
80,13,,0.0
80,10,7,0.19098129177137974
80,5,,0.0
80,29,4,0.9951182490303984
81,24,,0.0
81,2,,0.0
81,20,,0.0
81,1,4,0.8397219095966382
81,10,,0.0
81,9,62,0.4240026497600089
81,7,,0.0
81,5,5,0.07880000000000001
81,13,1,0.3124463897863903
81,29,4,0.974296812052339
82,24,,0.0
82,2,,0.0
82,1,,0.0
82,20,1,0.07265043416260747
82,10,,0.0
82,13,1,0.05866144000972956
82,5,,0.0
82,9,4,0.09453701482198629
82,7,,0.0
83,1,3,0.12804141838003158
83,24,,0.0
83,2,,0.0
83,20,,0.0
83,9,2,0.7952134176918015
83,5,4,0.6145999999999999
83,10,4,0.36076204290542374
83,13,1,0.2189278992956364
83,7,,0.0
84,24,,0.0
84,1,,0.0
84,5,7,0.37020000000000003
84,13,,0.0
84,9,,0.0
84,2,,0.0
84,20,0,0.9616218030940101
84,7,,0.0
84,10,,0.0
84,29,3,0.9961563572438172
85,24,,0.0
85,1,0,0.09143812376895605
85,2,,0.0
85,20,,0.0
85,5,,0.0
85,7,,0.0
85,13,,0.0
85,10,1,0.5428800986818939
85,9,1,0.5278290949341864
86,24,,0.0
86,1,,0.0
86,5,,0.0
86,2,,0.0
86,20,,0.0
86,10,,0.0
86,7,4,0.510911064007927
86,13,,0.0
86,9,,0.0
86,29,3,0.9955815125859774
87,24,,0.0
87,2,,0.0
87,5,1,0.07880000000000001
87,1,,0.0
87,9,1,0.058229557033375914
87,20,,0.0
87,7,,0.0
87,10,,0.0
87,13,7,0.2753254898181289
87,72,,0.0
87,29,1,0.5440919695498434
88,24,1,0.0694
88,2,4,0.11639999999999998
88,5,2,0.9402226236422171
88,1,,0.0
88,20,7,0.2198
88,13,7,0.13359476089524708
88,72,,0.0
88,29,1,0.6826496968059631
88,10,,0.0
88,7,,0.0
88,9,7,0.05776574875790584
89,24,,0.0
89,2,,0.0
89,5,4,0.40779422462210196
89,1,3,0.39812103054495457
89,20,,0.0
89,13,1,0.6223947608952471
89,72,,0.0
89,29,8,0.8156859055419243
89,10,,0.0
89,7,,0.0
89,9,,0.0
90,2,,0.0
90,5,,0.0
90,24,,0.0
90,1,,0.0
90,20,,0.0
90,72,4,0.0595231725773058
90,13,,0.0
90,10,,0.0
90,29,3,0.6136831657826015
90,9,5,0.06705729402881562
90,7,,0.0
91,2,,0.0
91,20,,0.0
91,5,7,0.37020000000000003
91,24,,0.0
91,1,,0.0
91,72,,0.0
91,9,55,0.20694911714662892
91,10,,0.0
91,7,4,0.05936929102378584
91,29,3,0.9807492977187113
92,5,,0.0
92,1,,0.0
92,24,,0.0
92,2,,0.0
92,20,7,0.6522
92,13,,0.0
92,72,,0.0
92,10,7,0.05951190704787822
92,9,,0.0
92,29,3,0.9153460487363474
92,7,,0.0
93,24,,0.0
93,5,1,0.05994169305310875
93,2,,0.0
93,1,,0.0
93,20,10,0.9997859112661815
93,72,,0.0
93,9,1,0.2554174862133465
93,13,24,0.6977259603461011
93,10,,0.0
93,7,,0.0
93,29,3,0.5201230463111367
94,24,,0.0
94,2,,0.0
94,5,,0.0
94,1,1,0.5392532829053203
94,13,1,0.3785667877066117
94,9,,0.0
94,72,,0.0
94,20,1,0.5770000000000001
94,7,,0.0
94,10,,0.0
94,29,3,0.7267945661461658
95,2,,0.0
95,5,,0.0
95,24,,0.0
95,13,,0.0
95,1,1,0.5487086391650675
95,9,1,0.14315138434542235
95,72,,0.0
95,7,,0.0
95,20,,0.0
95,10,,0.0
96,2,,0.0
96,13,,0.0
96,1,1,0.6334
96,5,,0.0
96,9,,0.0
96,24,,0.0
96,20,,0.0
96,72,4,0.06
96,7,,0.0
96,10,,0.0
96,80,4,0.0590362003146718
97,2,,0.0
97,13,,0.0
97,1,,0.0
97,9,7,0.4723439813814736
97,20,10,0.9995485659457809
97,24,,0.0
97,5,4,0.49218363435542595
97,72,,0.0
97,7,,0.0
97,10,,0.0
98,13,,0.0
98,2,,0.0
98,1,4,0.5957968857696623
98,9,,0.0
98,5,,0.0
98,20,3,0.2668
98,24,,0.0
98,83,,0.0
98,72,,0.0
98,7,,0.0
98,10,2,0.17182488428076054
99,2,,0.0
99,13,,0.0
99,9,,0.0
99,1,7,0.1916
99,20,10,0.9999204479664827
99,24,,0.0
99,5,8,0.32313718077400394
99,7,,0.0
99,83,,0.0
99,10,,0.0
100,2,,0.0
100,24,,0.0
100,13,7,0.2668
100,9,,0.0
100,5,,0.0
100,1,,0.0
100,72,,0.0
100,83,,0.0
100,20,10,0.9999749614979093
100,10,1,0.21907461470683948
101,2,4,0.14454305545097051
101,1,,0.0
101,24,2,0.1634
101,13,,0.0
101,5,,0.0
101,9,,0.0
101,20,5,0.9993295720981406
101,72,,0.0
101,83,,0.0
101,10,,0.0
101,7,0,0.533735822332361
102,2,,0.0
102,1,1,0.34199999999999997
102,5,,0.0
102,9,4,0.7266975860361363
102,72,,0.0
102,13,,0.0
102,24,,0.0
102,20,10,0.9999388303329013
102,83,,0.0
102,7,0,0.9968284364886658
103,1,63,0.25207512949987587
103,2,,0.0
103,13,,0.0
103,9,,0.0
103,72,,0.0
103,24,,0.0
103,20,13,0.9952382612228393
103,5,,0.0
103,10,,0.0
104,2,,0.0
104,13,3,0.979754977989383
104,9,,0.0
104,1,,0.0
104,72,2,0.7296270515256398
104,5,,0.0
104,24,5,0.483
104,20,10,0.9966690618827506
104,7,,0.0
104,29,4,0.6127675835990509
104,83,,0.0
105,5,,0.0
105,13,,0.0
105,24,,0.0
105,1,,0.0
105,2,,0.0
105,9,,0.0
105,72,7,0.3509370187748482
105,20,13,0.5969539103069601
105,83,,0.0
106,5,7,0.37960000000000005
106,13,,0.0
106,2,1,0.8526731020283975
106,24,,0.0
106,1,4,0.53
106,20,13,0.9867816633037241
106,72,,0.0
106,9,,0.0
106,29,7,0.417202736382088
106,10,,0.0
106,83,,0.0
107,1,4,0.8495999999999999
107,13,,0.0
107,5,5,0.6135450707239894
107,24,2,0.4642
107,2,7,0.154
107,20,10,0.9998027082374416
107,72,,0.0
107,9,,0.0
107,29,,0.0
107,10,,0.0
107,83,,0.0
108,24,,0.0
108,13,,0.0
108,1,,0.0
108,2,1,0.16674493638512722
108,72,,0.0
108,5,,0.0
108,20,0,0.9999692967061035
108,9,,0.0
108,10,,0.0
108,83,,0.0
109,1,,0.0
109,72,,0.0
109,13,,0.0
109,24,,0.0
109,20,10,0.996654528258719
109,2,,0.0
109,5,1,0.9151050162424746
109,9,,0.0
109,10,1,0.4533857361577166
109,29,28,0.09479155579294753
109,83,,0.0
110,13,7,0.10517561981764105
110,20,6,0.8285530027825518
110,2,,0.0
110,1,2,0.264597391068734
110,72,,0.0
110,24,,0.0
110,5,,0.0
110,9,,0.0
110,10,1,0.5485087398676523
110,29,,0.0
111,13,0,0.06
111,1,3,0.0882
111,24,,0.0
111,2,1,0.6052
111,72,,0.0
111,20,10,0.9864773173332675
111,10,,0.0
111,9,,0.0
111,83,,0.0
112,13,,0.0
112,72,,0.0
112,1,,0.0
112,24,,0.0
112,2,,0.0
112,20,2,0.9470892045997356
112,9,7,0.34075039875232693
112,10,,0.0
113,72,,0.0
113,24,7,0.06
113,20,2,0.830953915617364
113,13,,0.0
113,2,,0.0
113,1,,0.0
113,9,,0.0
113,10,,0.0
114,72,,0.0
114,13,,0.0
114,2,1,0.31172927641128856
114,24,,0.0
114,20,3,0.42888374334889584
114,1,,0.0
114,9,4,0.5101134513910767
115,2,9,0.9658591002816928
115,13,,0.0
115,20,13,0.8894586339311441
115,72,,0.0
115,24,1,0.06
115,1,,0.0
115,9,,0.0
115,80,,0.0
116,13,,0.0
116,2,5,0.3514
116,72,,0.0
116,20,3,0.695715802083423
116,24,4,0.4924
116,9,,0.0
116,1,,0.0
117,13,5,0.06
117,72,,0.0
117,20,1,0.8705080784354231
117,1,,0.0
117,24,,0.0
117,2,,0.0
117,9,,0.0
