player_id,jersey_number,num_samples,mean_x,mean_y,std_x,std_y
2,,103,143.16745458065884,107.02579801985361,67.92772251736982,9.308695443448045
4,,99,211.30882864287406,51.05585765688106,65.7721979663796,27.796487826472468
12,,91,167.83149987524683,55.739027568272185,54.45550347860576,27.132124094866796
24,,82,169.89671288467036,96.1689281463623,49.34417573409648,15.316248961439614
21,,80,217.1064027786255,95.20478057861328,64.57837747899026,12.97602665655731
6,,39,41.98585999317658,59.689620482615936,3.4847469216873064,3.709864460297627
8,,37,59.93389660603291,11.566193995846284,26.06638377820538,7.582859319943391
5,,33,12.780713283654416,45.849053700764976,3.8623077587610526,3.9208780022535947
